identifier	n_sentences	n_tokens	tokens_per_sent	char_per_tok	upos_dist_PROPN	upos_dist_SYM	upos_dist_ADP	upos_dist_DET	upos_dist_ADV	upos_dist_AUX	upos_dist_X	upos_dist_ADJ	upos_dist_NOUN	upos_dist_PRON	upos_dist_INTJ	upos_dist_CCONJ	upos_dist_NUM	upos_dist_PUNCT	upos_dist_SCONJ	upos_dist_VERB	lexical_density	verbs_mood_dist_GenPot	verbs_mood_dist_Imp	verbs_mood_dist_GenNec	verbs_mood_dist_Nec	verbs_mood_dist_CndGen	verbs_mood_dist_Ind	verbs_mood_dist_Opt	verbs_mood_dist_CndPot	verbs_mood_dist_Gen	verbs_mood_dist_Pot	verbs_mood_dist_Cnd	verbs_tense_dist_Pres	verbs_tense_dist_Past	verbs_tense_dist_Pqp	verbs_tense_dist_Fut	verbs_form_dist_Conv	verbs_form_dist_Vnoun	verbs_form_dist_Part	verbs_num_pers_dist	aux_mood_dist_CndGen	aux_mood_dist_GenPot	aux_mood_dist_Imp	aux_mood_dist_Nec	aux_mood_dist_Cnd	aux_mood_dist_Ind	aux_mood_dist_Gen	aux_tense_dist_Pres	aux_tense_dist_Pqp	aux_tense_dist_Fut	aux_tense_dist_Past	aux_form_dist_Vnoun	aux_form_dist_Conv	aux_num_pers_dist	verbal_head_per_sent	verbal_root_perc	avg_token_per_clause	avg_links_len	max_links_len	avg_max_links_len	avg_max_depth	dep_dist_aux:q	dep_dist_cc:preconj	dep_dist_case	dep_dist_nmod:poss	dep_dist_advmod	dep_dist_discourse	dep_dist_det	dep_dist_punct	dep_dist_clf	dep_dist_obj	dep_dist_dep	dep_dist_nmod	dep_dist_cop	dep_dist_nummod	dep_dist_goeswith	dep_dist_conj	dep_dist_mark	dep_dist_compound:redup	dep_dist_dislocated	dep_dist_flat	dep_dist_parataxis	dep_dist_root	dep_dist_amod	dep_dist_advcl	dep_dist_appos	dep_dist_csubj	dep_dist_ccomp	dep_dist_compound	dep_dist_advmod:emph	dep_dist_iobj	dep_dist_nsubj	dep_dist_obl	dep_dist_orphan	dep_dist_cc	dep_dist_aux	dep_dist_acl	dep_dist_fixed	dep_dist_xcomp	dep_dist_compound:lvc	subj_pre	subj_post	obj_pre	obj_post	n_prepositional_chains	avg_prepositional_chain_len	prepositional_chain_distribution	subordinate_chains_distribution	avg_subordinate_chain_len	principal_proposition_dist	subordinate_proposition_dist	subordinate_pre	subordinate_post	verb_edges_dist_2	verb_edges_dist_3	verb_edges_dist_4	verb_edges_dist_1	verb_edges_dist_6	verb_edges_dist_0	verb_edges_dist_5	avg_verb_edges
01128025.conllu	1	13	13.0	8.545454545454545	0	0	0	0	23.076923076923077	0	0	7.6923076923076925	38.46153846153846	7.6923076923076925	0	0	0	15.384615384615385	0	7.6923076923076925	0.9090909090909091	0	0	0	100.0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	13.0	3.8	11.0	11.0	0	0	0	0	7.6923076923076925	23.076923076923077	0	0	15.384615384615385	0	15.384615384615385	0	0	0	0	0	0	0	0	0	0	0	7.6923076923076925	7.6923076923076925	0	0	0	0	0	0	0	0	23.076923076923077	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0
01128033.conllu	1	14	14.0	7.75	0	0	0	0	0	7.142857142857143	0	21.428571428571427	28.571428571428573	0	0	7.142857142857143	0	14.285714285714286	0	21.428571428571427	0.8333333333333334	0	0	0	0	0	66.66666666666667	0	0	33.333333333333336	0	0	100.0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0	100.0	3.5	3.3636363636363638	12.0	12.0	0	0	0	0	14.285714285714286	0	0	0	14.285714285714286	0	7.142857142857143	0	0	7.142857142857143	0	0	7.142857142857143	0	0	0	0	0	7.142857142857143	14.285714285714286	7.142857142857143	0	7.142857142857143	7.142857142857143	0	0	0	0	0	0	7.142857142857143	0	0	0	0	0	100.0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	33.333333333333336	0	0	33.333333333333336	0	33.333333333333336	0	1.0
01129006.conllu	1	15	15.0	5.75	0	0	0	6.666666666666667	0	6.666666666666667	0	13.333333333333334	33.333333333333336	0	0	0	0	20.0	0	20.0	0.8333333333333334	0	0	0	0	0	100.0	0	0	0	0	0	50.0	50.0	0	0	0	100.0	0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	3.0	100.0	5.0	2.909090909090909	12.0	12.0	0	0	0	0	13.333333333333334	0	0	6.666666666666667	20.0	0	6.666666666666667	0	0	6.666666666666667	0	0	0	0	0	0	0	0	6.666666666666667	13.333333333333334	6.666666666666667	0	6.666666666666667	0	0	0	6.666666666666667	0	6.666666666666667	0	0	0	0	0	0	0	100.0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	33.333333333333336	33.333333333333336	0	33.333333333333336	0	1.6666666666666667
01129010.conllu	1	11	11.0	5.222222222222222	0	0	0	9.090909090909092	9.090909090909092	9.090909090909092	0	18.181818181818183	27.272727272727273	9.090909090909092	0	0	0	18.181818181818183	0	0	0.6666666666666666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	100.0	0	0	0	0	0	0	0	0	0	2.5	8.0	8.0	0	0	0	0	0	9.090909090909092	0	9.090909090909092	18.181818181818183	0	0	0	0	9.090909090909092	0	0	0	0	0	0	0	0	9.090909090909092	27.272727272727273	0	0	0	0	9.090909090909092	0	0	9.090909090909092	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
01129017.conllu	1	20	20.0	5.388888888888889	0	0	0	10.0	10.0	5.0	0	15.0	35.0	5.0	0	0	0	10.0	0	10.0	0.7777777777777778	0	0	0	0	0	100.0	0	0	0	0	0	100.0	0	0	0	0	100.0	0	0	0	0	0	0	100.0	0	0	100.0	0	0	0	0	0	0	3.0	0	6.666666666666667	2.9411764705882355	12.0	12.0	0	0	0	0	10.0	10.0	0	10.0	10.0	0	10.0	0	0	5.0	0	0	5.0	0	0	0	0	0	5.0	5.0	5.0	0	0	0	0	0	0	15.0	5.0	0	0	0	0	0	0	5.0	100.0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	50.0	0	50.0	0	0.5
01129021.conllu	1	15	15.0	6.285714285714286	0	0	0	6.666666666666667	0	6.666666666666667	0	20.0	46.666666666666664	6.666666666666667	0	0	0	6.666666666666667	0	6.666666666666667	0.7857142857142857	0	0	0	0	0	100.0	0	0	0	0	0	100.0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	100.0	0	0	0	0	1.0	0	15.0	2.0	6.0	6.0	0	0	0	0	6.666666666666667	0	0	6.666666666666667	6.666666666666667	0	6.666666666666667	0	0	6.666666666666667	0	0	0	0	0	0	0	0	6.666666666666667	13.333333333333334	0	0	6.666666666666667	0	6.666666666666667	0	0	6.666666666666667	20.0	0	0	0	6.666666666666667	0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	4.0
01130003.conllu	1	7	7.0	5.833333333333333	14.285714285714286	0	0	14.285714285714286	0	0	0	14.285714285714286	42.857142857142854	0	0	0	0	14.285714285714286	0	0	0.8333333333333334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2	2.0	2.0	0	0	0	0	14.285714285714286	0	0	14.285714285714286	14.285714285714286	0	0	0	0	0	0	0	0	0	0	0	14.285714285714286	0	14.285714285714286	14.285714285714286	0	0	0	0	0	0	0	14.285714285714286	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
01130025.conllu	1	23	23.0	6.684210526315789	13.043478260869565	0	4.3478260869565215	4.3478260869565215	8.695652173913043	0	0	26.08695652173913	17.391304347826086	4.3478260869565215	0	4.3478260869565215	0	17.391304347826086	0	0	0.7894736842105263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0	12.0	12.0	0	0	0	4.3478260869565215	4.3478260869565215	8.695652173913043	0	4.3478260869565215	17.391304347826086	0	4.3478260869565215	0	0	0	0	0	13.043478260869565	0	0	0	13.043478260869565	0	4.3478260869565215	4.3478260869565215	0	0	0	0	0	0	0	8.695652173913043	4.3478260869565215	0	4.3478260869565215	0	4.3478260869565215	0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
01131007.conllu	1	18	18.0	6.117647058823529	0	0	5.555555555555555	0	0	0	0	27.77777777777778	38.888888888888886	0	0	0	11.11111111111111	5.555555555555555	0	11.11111111111111	0.8235294117647058	0	0	0	0	0	100.0	0	0	0	0	0	50.0	50.0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	9.0	2.0625	8.0	8.0	0	0	0	5.555555555555555	11.11111111111111	0	0	0	5.555555555555555	0	5.555555555555555	0	0	0	11.11111111111111	0	0	0	0	0	0	0	5.555555555555555	22.22222222222222	0	0	0	0	0	0	5.555555555555555	5.555555555555555	11.11111111111111	0	0	0	5.555555555555555	0	5.555555555555555	0	100.0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	50.0	0	0	0	50.0	0	1.5
01131013.conllu	1	20	20.0	5.842105263157895	0	0	5.0	5.0	0	5.0	0	20.0	45.0	0	0	5.0	5.0	5.0	0	5.0	0.7368421052631579	0	0	0	0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	100.0	0	0	0	1.0	0	20.0	2.5555555555555554	8.0	8.0	0	0	0	5.0	5.0	0	0	5.0	5.0	5.0	0	0	5.0	5.0	0	0	5.0	0	0	0	5.0	0	5.0	15.0	0	0	0	0	5.0	0	0	10.0	10.0	0	5.0	0	5.0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	1.0
01132006.conllu	1	10	10.0	8.666666666666666	0	0	0	0	10.0	0	0	0	30.0	0	0	0	0	40.0	0	20.0	1.0	0	0	0	0	0	100.0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	5.0	2.4	6.0	6.0	0	0	0	0	10.0	10.0	0	0	40.0	0	20.0	0	0	0	0	0	10.0	0	0	0	0	0	10.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	50.0	0	0	0	50.0	0	1.5
01132013.conllu	1	24	24.0	6.157894736842105	4.166666666666667	0	0	0	4.166666666666667	0	0	12.5	37.5	0	0	4.166666666666667	4.166666666666667	20.833333333333332	0	12.5	0.8947368421052632	0	0	0	0	0	100.0	0	0	0	0	0	66.66666666666667	33.333333333333336	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	100.0	8.0	4.166666666666667	21.0	21.0	0	0	0	0	12.5	4.166666666666667	0	0	20.833333333333332	0	8.333333333333334	0	0	0	4.166666666666667	0	4.166666666666667	0	0	0	0	0	4.166666666666667	4.166666666666667	4.166666666666667	4.166666666666667	0	0	4.166666666666667	0	0	4.166666666666667	4.166666666666667	0	4.166666666666667	0	8.333333333333334	0	4.166666666666667	0	100.0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	33.333333333333336	0	66.66666666666667	0	0.3333333333333333
01133014.conllu	1	12	12.0	8.090909090909092	0	0	0	0	8.333333333333334	0	0	16.666666666666668	41.666666666666664	0	0	0	0	8.333333333333334	0	25.0	1.0	0	0	0	0	0	100.0	0	0	0	0	0	66.66666666666667	33.333333333333336	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	100.0	4.0	2.5	8.0	8.0	0	0	0	0	8.333333333333334	8.333333333333334	0	0	8.333333333333334	0	16.666666666666668	0	0	0	0	0	0	0	0	0	0	0	8.333333333333334	16.666666666666668	8.333333333333334	0	0	0	8.333333333333334	0	0	8.333333333333334	8.333333333333334	0	0	0	0	0	0	0	100.0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0
01133022.conllu	1	19	19.0	6.357142857142857	10.526315789473685	0	0	0	0	5.2631578947368425	0	10.526315789473685	26.31578947368421	0	0	5.2631578947368425	10.526315789473685	26.31578947368421	0	5.2631578947368425	0.7142857142857143	0	0	0	0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	9.5	3.0	14.0	14.0	0	0	0	0	15.789473684210526	0	0	0	26.31578947368421	0	5.2631578947368425	0	0	5.2631578947368425	0	0	5.2631578947368425	0	0	0	5.2631578947368425	0	5.2631578947368425	0	0	5.2631578947368425	0	5.2631578947368425	0	0	0	5.2631578947368425	5.2631578947368425	0	5.2631578947368425	0	5.2631578947368425	0	0	0	100.0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0
01134005.conllu	1	13	13.0	6.916666666666667	15.384615384615385	0	7.6923076923076925	0	0	0	0	7.6923076923076925	46.15384615384615	0	0	0	7.6923076923076925	7.6923076923076925	0	7.6923076923076925	0.8333333333333334	0	0	0	0	0	100.0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	13.0	2.272727272727273	8.0	8.0	0	0	0	7.6923076923076925	23.076923076923077	0	0	0	7.6923076923076925	0	7.6923076923076925	0	0	0	7.6923076923076925	0	0	0	0	0	0	0	7.6923076923076925	7.6923076923076925	0	0	0	0	7.6923076923076925	0	0	7.6923076923076925	15.384615384615385	0	0	0	0	0	0	0	100.0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0
01134007.conllu	1	15	15.0	7.0	13.333333333333334	0	0	0	6.666666666666667	6.666666666666667	0	6.666666666666667	33.333333333333336	0	0	6.666666666666667	0	13.333333333333334	0	13.333333333333334	0.8461538461538461	0	0	0	0	0	100.0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	3.0	100.0	5.0	2.5833333333333335	10.0	10.0	0	0	0	0	13.333333333333334	6.666666666666667	0	0	13.333333333333334	0	13.333333333333334	0	0	6.666666666666667	0	0	13.333333333333334	0	0	0	0	0	6.666666666666667	6.666666666666667	0	0	0	0	0	0	0	13.333333333333334	0	0	6.666666666666667	0	0	0	0	0	100.0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	50.0	0	0	50.0	0	2.0
01134015.conllu	1	13	13.0	7.166666666666667	7.6923076923076925	0	7.6923076923076925	0	0	0	0	15.384615384615385	38.46153846153846	0	0	0	0	7.6923076923076925	0	23.076923076923077	0.9166666666666666	0	0	0	0	0	100.0	0	0	0	0	0	100.0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	100.0	4.333333333333333	1.7272727272727273	5.0	5.0	0	0	0	7.6923076923076925	15.384615384615385	0	0	0	7.6923076923076925	0	0	0	0	0	0	0	0	0	0	0	0	0	7.6923076923076925	15.384615384615385	7.6923076923076925	0	0	0	0	0	0	0	23.076923076923077	0	0	0	7.6923076923076925	0	0	7.6923076923076925	0	0	0	0	0	0	0	0	0	100.0	0	0	0	33.333333333333336	0	0	0	0	66.66666666666667	0	0.6666666666666666
01134020.conllu	1	15	15.0	6.076923076923077	6.666666666666667	0	6.666666666666667	6.666666666666667	6.666666666666667	0	0	0	33.333333333333336	6.666666666666667	0	0	0	13.333333333333334	0	20.0	0.7692307692307693	0	0	0	0	0	100.0	0	0	0	0	0	66.66666666666667	33.333333333333336	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	5.0	3.4166666666666665	12.0	12.0	0	0	0	6.666666666666667	13.333333333333334	6.666666666666667	0	6.666666666666667	13.333333333333334	0	13.333333333333334	0	0	0	0	0	0	0	0	0	0	0	6.666666666666667	0	6.666666666666667	0	0	0	6.666666666666667	0	0	13.333333333333334	6.666666666666667	0	0	0	0	0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	33.333333333333336	66.66666666666667	0	0	0	2.0
01135002.conllu	1	19	19.0	6.294117647058823	21.05263157894737	0	5.2631578947368425	5.2631578947368425	0	5.2631578947368425	0	15.789473684210526	31.57894736842105	0	0	0	0	10.526315789473685	0	5.2631578947368425	0.8235294117647058	0	0	0	0	0	100.0	0	0	0	0	0	100.0	0	0	0	0	100.0	0	0	0	0	0	0	0	100.0	0	0	0	0	100.0	0	0	0	1.0	0	19.0	2.625	11.0	11.0	0	0	0	5.2631578947368425	21.05263157894737	0	0	5.2631578947368425	10.526315789473685	0	5.2631578947368425	0	5.2631578947368425	5.2631578947368425	0	0	0	0	0	0	5.2631578947368425	0	5.2631578947368425	5.2631578947368425	0	5.2631578947368425	0	0	0	0	0	10.526315789473685	0	0	0	0	10.526315789473685	0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	2.0
01136005.conllu	1	19	19.0	6.625	5.2631578947368425	0	5.2631578947368425	5.2631578947368425	0	0	0	15.789473684210526	47.36842105263158	0	0	0	0	15.789473684210526	0	5.2631578947368425	0.875	0	0	0	0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	19.0	2.3333333333333335	12.0	12.0	0	0	0	5.2631578947368425	15.789473684210526	0	0	5.2631578947368425	15.789473684210526	0	0	0	0	0	0	0	0	0	0	0	0	0	5.2631578947368425	15.789473684210526	0	0	0	0	5.2631578947368425	0	5.2631578947368425	0	21.05263157894737	0	0	0	5.2631578947368425	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0
01136006.conllu	1	16	16.0	6.3076923076923075	12.5	0	12.5	0	12.5	6.25	0	6.25	25.0	0	0	6.25	0	18.75	0	0	0.6923076923076923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	100.0	0	0	0	0	0	0	3.0833333333333335	11.0	11.0	0	0	0	12.5	0	12.5	0	0	18.75	0	0	0	0	6.25	0	0	6.25	0	0	0	0	0	6.25	12.5	6.25	0	0	0	0	0	0	12.5	0	0	6.25	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
01136010.conllu	1	21	21.0	5.2631578947368425	14.285714285714286	0	9.523809523809524	4.761904761904762	9.523809523809524	9.523809523809524	0	14.285714285714286	14.285714285714286	0	0	4.761904761904762	0	9.523809523809524	0	9.523809523809524	0.6842105263157895	0	0	0	0	0	100.0	0	0	0	0	0	100.0	0	0	0	0	100.0	0	0	0	0	0	0	100.0	0	0	100.0	0	0	0	0	0	0	3.0	100.0	7.0	3.7777777777777777	19.0	19.0	0	0	0	9.523809523809524	9.523809523809524	4.761904761904762	0	4.761904761904762	9.523809523809524	0	4.761904761904762	0	0	4.761904761904762	0	0	4.761904761904762	0	0	0	0	0	4.761904761904762	0	4.761904761904762	0	0	0	0	4.761904761904762	0	9.523809523809524	4.761904761904762	0	4.761904761904762	0	14.285714285714286	0	0	0	100.0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0
01137003.conllu	1	18	18.0	6.571428571428571	5.555555555555555	0	5.555555555555555	5.555555555555555	11.11111111111111	0	11.11111111111111	0	27.77777777777778	0	0	5.555555555555555	0	22.22222222222222	0	5.555555555555555	0.6428571428571429	0	0	0	0	0	100.0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	18.0	3.5384615384615383	16.0	16.0	0	0	0	5.555555555555555	11.11111111111111	5.555555555555555	0	5.555555555555555	22.22222222222222	0	0	0	0	0	0	0	11.11111111111111	0	0	0	5.555555555555555	0	5.555555555555555	0	0	0	0	0	0	5.555555555555555	0	5.555555555555555	11.11111111111111	0	5.555555555555555	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0
01137010.conllu	1	9	9.0	8.714285714285714	0	0	0	0	11.11111111111111	0	0	0	33.333333333333336	11.11111111111111	0	0	0	22.22222222222222	0	22.22222222222222	0.8571428571428571	0	0	0	0	0	100.0	0	0	0	0	0	50.0	0	50.0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	4.5	2.1666666666666665	5.0	5.0	0	0	0	0	11.11111111111111	11.11111111111111	0	0	22.22222222222222	0	11.11111111111111	0	0	0	0	0	0	0	0	0	0	0	11.11111111111111	0	11.11111111111111	0	0	11.11111111111111	0	0	0	11.11111111111111	0	0	0	0	0	0	0	0	100.0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0
01138007.conllu	1	14	14.0	6.181818181818182	28.571428571428573	0	0	7.142857142857143	0	7.142857142857143	0	7.142857142857143	21.428571428571427	7.142857142857143	0	0	0	21.428571428571427	0	0	0.7272727272727273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	14.0	2.0	8.0	8.0	0	0	0	0	7.142857142857143	0	0	7.142857142857143	21.428571428571427	0	7.142857142857143	0	0	7.142857142857143	0	0	0	0	0	0	14.285714285714286	0	7.142857142857143	7.142857142857143	0	7.142857142857143	0	0	0	0	0	7.142857142857143	0	0	0	0	7.142857142857143	0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
01138017.conllu	1	17	17.0	5.4	5.882352941176471	0	0	11.764705882352942	5.882352941176471	0	0	11.764705882352942	17.647058823529413	23.529411764705884	0	0	0	11.764705882352942	0	11.764705882352942	0.6	0	0	0	0	0	100.0	0	0	0	0	0	0	50.0	0	50.0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	8.5	3.0	11.0	11.0	0	0	0	0	11.764705882352942	5.882352941176471	0	11.764705882352942	11.764705882352942	0	11.764705882352942	0	0	0	0	0	0	0	0	0	0	5.882352941176471	5.882352941176471	11.764705882352942	0	0	5.882352941176471	0	0	0	0	5.882352941176471	11.764705882352942	0	0	0	0	0	0	0	100.0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	50.0	0	0	0	0	50.0	0	1.0
01138026.conllu	1	13	13.0	5.7	0	0	0	0	0	0	23.076923076923077	7.6923076923076925	38.46153846153846	0	0	0	0	23.076923076923077	0	7.6923076923076925	0.7	0	0	0	0	0	100.0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	13.0	2.6666666666666665	9.0	9.0	0	0	0	0	15.384615384615385	0	0	0	23.076923076923077	0	7.6923076923076925	0	0	0	0	0	0	0	0	0	15.384615384615385	0	7.6923076923076925	7.6923076923076925	0	7.6923076923076925	0	0	0	0	0	7.6923076923076925	0	0	0	0	0	0	0	7.6923076923076925	100.0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0
01139006.conllu	1	16	16.0	7.909090909090909	6.25	0	0	0	0	0	0	12.5	31.25	0	0	6.25	0	31.25	0	12.5	0.9090909090909091	0	0	0	0	0	100.0	0	0	0	0	0	0	50.0	0	50.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	8.0	3.6	14.0	14.0	0	0	0	0	6.25	0	0	0	31.25	0	6.25	0	0	0	0	0	6.25	0	0	0	0	0	6.25	0	0	0	0	6.25	0	0	0	6.25	12.5	0	6.25	0	6.25	0	0	6.25	100.0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0
01139016.conllu	1	9	9.0	8.875	0	0	0	0	0	0	0	0	66.66666666666667	0	0	0	0	11.11111111111111	0	22.22222222222222	1.0	0	0	0	0	0	100.0	0	0	0	0	0	50.0	50.0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	4.5	1.7142857142857142	4.0	4.0	0	0	0	0	33.333333333333336	0	0	0	11.11111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	11.11111111111111	0	0	0	11.11111111111111	0	11.11111111111111	0	0	11.11111111111111	11.11111111111111	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	50.0	0	50.0	0	0.5
01139027.conllu	1	9	9.0	8.428571428571429	0	0	0	0	11.11111111111111	0	0	0	44.44444444444444	0	0	0	0	22.22222222222222	0	22.22222222222222	1.0	0	0	0	0	0	100.0	0	0	0	0	0	100.0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	4.5	2.5	6.0	6.0	0	0	0	0	0	11.11111111111111	0	0	22.22222222222222	0	11.11111111111111	0	0	0	0	0	0	0	0	0	0	0	11.11111111111111	0	0	0	0	0	0	0	0	22.22222222222222	11.11111111111111	0	0	0	0	0	0	11.11111111111111	100.0	0	100.0	0	0	0	0	0	0	0	0	0	0	50.0	0	0	0	0	50.0	0	1.0
01140012.conllu	1	15	15.0	7.461538461538462	6.666666666666667	0	6.666666666666667	6.666666666666667	6.666666666666667	0	0	20.0	26.666666666666668	0	0	0	0	13.333333333333334	0	13.333333333333334	0.8461538461538461	0	0	0	0	0	100.0	0	0	0	0	0	0	50.0	0	50.0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	7.5	3.5833333333333335	13.0	13.0	0	0	0	6.666666666666667	6.666666666666667	6.666666666666667	0	6.666666666666667	13.333333333333334	0	13.333333333333334	0	0	0	0	0	0	0	0	0	0	0	6.666666666666667	20.0	6.666666666666667	0	0	0	0	0	0	6.666666666666667	6.666666666666667	0	0	0	0	0	0	0	100.0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	50.0	0	0	0	0	50.0	0	1.0
01141002.conllu	1	18	18.0	6.5	11.11111111111111	0	0	5.555555555555555	0	0	0	11.11111111111111	50.0	0	0	0	0	11.11111111111111	0	11.11111111111111	0.9375	0	0	0	0	0	100.0	0	0	0	0	0	50.0	50.0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	9.0	3.7333333333333334	16.0	16.0	0	0	0	0	27.77777777777778	0	0	5.555555555555555	11.11111111111111	0	11.11111111111111	0	0	0	0	0	0	0	0	0	0	0	5.555555555555555	5.555555555555555	5.555555555555555	0	0	0	5.555555555555555	0	0	5.555555555555555	11.11111111111111	0	0	0	5.555555555555555	0	0	0	100.0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	50.0	0	0	0	0	50.0	0	1.0
